English,Kikuyu
"Fruits emit high levels of ethylene, which can damage the sprouts and stop the potatoes from germinating.","Matūnda nī marekagiriria ethylene nyingī mūno, na ūndū ūcio no ūthūkie mīmera īyo na ūgirie mbatatī īciarage."
Potatoes should not be transported in a truck that carries or has carried fruits a day before.,Waru itiagīrīirūo gūtwarwo na rori īratwarithia kana īratwarithītie matunda mūthenya ūcio ūrathirire.
"If that is the case, make sure the truck is cleaned and keep the doors open for a long time to reduce the level of ethylene prior to loading","Angīkorūo nīguo-rī, ririkana atī rori nī ītheretio na ūtigīre mīrango īrī mīhingūre kwa ihinda iraya nīguo ūnyihanyihie ethylene mbere ya kūbokerwo"
Why is sorting important as a value addition strategy?,Nīkī gūthuura nī ūndū wa bata harī gwīkīra indo cia bata?
Diseased and cut tubers are sorted out to avoid losses in storage due to rotting,Mīmera īrīa īrī na mīrimū na īrīa ītinangītwo nī īthuuragwo wega nīguo ītigakorūo īthirīte nī ūndū wa kūbutha
What are some of the factors to consider in potato grading?,Nī maūndū marīkū mangībatara gwīcūrania rīrīa tūratua ngūrani cia waru?
Potatoes are graded depending on size and shape of tuber;,Waru ni īthūragwo kūringana na mūigana na mūhianīre.
Malformed tubers are removed;Ware: beyond 60 mm gauge;Seed: 28 – 60mm gauge;Charts: Less than 28 mm gauge,Mīmera īrīa ītarī mīgima nī īrutagwo;Mbeū: makīria ma 60 mm;Mbeū: 28 ⁇ 60 mm; Tūbiri: Itarī ikinyītie 28 mm
How should ware potatoes be stored?,Mīmera īyo īgīrīire kūigwo atīa?
Ware tubers should be kept in a dark store to prevent greening.,Mīmera īyo yagīrīirwo kūigwo handū hatarī na ūtheri nīguo ītigathūke.
The store should be cool and well ventilated;,Nyūmba īyo yagīrīirūo gūkorūo īrī theru na īgakorūo na rīera rīega.
How should seed potato be stored?,Mbegū cia kūhanda ciagīrīirūo kūigwo na njīra īrīkū?
"Seed potatoes are kept in a cool store with diffuse light for coloured, short sprouts to develop, however, avoid direct sunlight","Mbegū cia waru ciigagwo handū hega hatarī na ūtheri mūingī nīgetha ikūre na ngūrū na irī na marangi, no ndūgaikare ūtheri-inī wa riū"
