English,Kikuyu
"What are the most common reproductive disorders in dairy cows, and how do I prevent and manage them?",Hihi nī mathīna marīkū kaingī mahotomagia ūciari harī ng'ombe cia iria na mangīgirīrīrio atia?
"Unobserved estrus, ovarian cysts, conception failure, uterine disease, abnormal pregnancy, and observed abortions are common reproductive abnormalities in dairy cows.","Mūrūkī ūtareyonania ,ovarian cysts, kwaga kūgwatia, mīrimū ya nyūngū ya mwana, ihu rītarī ria ndūire, ona kūhuna nī mamwe ma mathīna ma ūciara ma ng'ombe cia iria."
These disorders may be controlled effectively with improved management practices and appropriate administration of pharmacological and biological agents.,Mathīna maya mangīrigīrīrio na njīra ya ūtungata mwega wa ng'ombe na kūhūthīra dawa.
How do I ensure proper timing and technique for AI to increase conception rates in dairy cattle?,Ingīka atīa nīguo menye ihinda na njīra njega cia kūhe AI ikūhotithia ng'ombe ciakwa kūgwatīa?
"the onset of estrus has been considered the best timing for artificial insemination (AI) in cattle, that is, 6 to 24 h from the first signs of estrus.",Mathaa matandatū nginya mīrongo īrī na mana thutha wa kūona ndariri cia ngo'mbe kwenda ndūme nīrio ihinda riria rīega ria kūmīhe mūbira.
"However, recent findings suggest this interval should be reduced to 16 to 6 h before ovulation, bringing it closer to the end of estrus","O na kūrī ūguo, ūmenyo wa ica ikuhī oronania atī ihinda rīu rīagīrīirūo kūnyiha kuuma mathaa 16 nginya 6 mbere ya ihinda rīa kuura, na ūndū ūcio ūgatūma ihinda rīrī rīkuhīrīrie ithaa rīrīa mūrūkī ūthiragīra."
How do I manage and monitor pregnancy in dairy cows to ensure successful outcomes?,Hihi nī maūndū marīkū ingīka makūrehe ūhotani ūtungata-inī wa ng'ombe cia iria rīria irī na mahu?
Early identification of non-pregnant dairy cows and heifers post breeding can improve reproductive efficiency and pregnancy rate by decreasing the interval between AI services and increasing AI service rate.,Kūmenya tene ng'ombe iria itarī na mahu na mori thutha wa gūcihe mūbira no kūrehe ūhotani wa gūciarithia kaingī na njīra ya kūnyihia ihinda riria ng'ombe yoyaga kuuma yaheo mūbira nginya ūria ūngī
Return to estrus from 18 to 24 days after AI is often considered by dairy farmers the easiest and least costly method for determining non pregnancy in dairy cattle early post breeding.,Arīmi monaga atī rīrīa ng'ombe yonania mūrūkī rīngī thikū 18 nginya 24 thutha wa kūheyo mūbira tarīyo njīra iria hūthū na ya raithi ya kūmenya kana ng'ombe nīciagwatīīrie.
"What are the nutritional requirements for pregnant dairy cows, and how do I adjust feeding strategies accordingly?",Nī irio irīkū ibataranagia kūrī ng'ombe ina mahu na nī njīra īrīkū ingīhūthīra gūcenjia mūrīre wacio?
"As mature cows move from mid to late gestation, they need a 20 percent increase in crude protein intake and 16 percent increase in total digestible nutrient intake to keep up with increasing fetal growth.","O ūrīa ng'ombe īrakuhīrīria gūciara, hebata gūcīongerera mūigana wa protein na gīcunjīgia 20%  na mūigana wa 16% wa irio iria ithīīkaga naihenya nīguo gūcīhotithia gūtwarana na gūkūra kwa naihenya kwa njaū iria irī ndaa."
This need for additional nutrients is magnified once a cow calves and must produce milk for a calf,Bata ūyū wa kuongerera irio makīria wīyonanagia wega thutha wa ng'ombe gūciara nīguo īhote kūruta iria ria njaū.
How do I manage calving and parturition to minimize complications and ensure calf health?,Ingīhota atīa gūciarithia ng'ombe wega nīguo nyihie moritū marīa mangīoneka nayo njaū īciarwo īna ūgima mwega wa mwīrī?
Close observation of labor is necessary to determine when or whether a delivery should be assisted.,Kūrora wega ndariri cia gūciara nī gwabata nīūndū nīgūteithagia kūmenya kama ng'ombe nīgūbatara gūteithio gūthukuuma njaū.
CCTV or sensor alerts can be invaluable in this process.,CCTV kana sensor alerts noikorwo īrī ciabata ūndū-inī ūyū.
Labor is divided into three stages:Stage 1 begins with uterine contractions and dilation of the cervix and ends with passage of the amnion and part of the fetus into the vagina. This stage may last 1–24 hours; 1–4 hours is normal.,"Gūtangīka rīrīa ng'ombe īraciara kūgayanagio na marūngo matatū; Kīrūngo kia mbere kiambagīrīria nyūngū ya mwana yambīrīria kūhinyīrīrīka, njīra ya ūciri īkaarama na mūthia mathambia njaū magaitīka. Ūūndū ūyū no woye kuuma ithaa rimwe nginya mīrongo irī na īna, no kaingī rioyaga ithaa rīmwe nginya mathaa mana."
Stage 2 is characterized by abdominal contractions due to presence of the fetus in the vaginal canal and ends with expulsion of the fetus through the vulva. Birth should be expected within 1–4 hours for heifers.,"Kīrūngo gia kerī; Rīrī nī ihinda ria ndaa kūhinyīrīrīka nīūndū wa njaū gūkorwo īrī thīinī wa njīra ya ūciari, ng'ombe īgathukuuma nginya njaū īkauma. Kaingī mori nīciaraga ithaa-inī rīmwe nginya mana."
"A mature cow should calve in < 3 hours if presentation of the calf is normal; if no progress is evident within 1 hour, assistance may be required.Inappropriate intervention or social-group stresses may disrupt labor.","Ng'ombe ngūrū noyage gūkīria mathaa matatū angīkorwo njaū nīīkaire wega, no angīkorwo hatirī ūgarūrūkū ūkuoneka thutha wa ithaa rīmwe, nīwega kūmīteithia. Ūteithio ūtarī wabata no ūhīngīce ūciari."
"Appropriately timed calving strategies are based on the need to minimize social-group changes at the point of calving, because these social changes are associated with challenges to the intake of dry-matter feed, as well as disrupted labor and increased risk of stillbirth.","Mūtaratara mwega wa gūciarithia ng'ombe nī ūrīa ūtarutaga ng'ombe īyo gīkundi-inī kīrīa īmenyerete yakūhīrīria gūciara nīūndū nīītangīkaga makīria, īkaremwo kūrīa, ona no īhūne."
Stage 3 is expulsion of the fetal membranes and the initiation of uterine involution. The fetal membranes normally are expelled within 12 hours after parturition.,"Kīrūngo gia gatatū; Mūthia, ng'ombe īcokaga kūrekia thigira wothe mathaa-inī ikūmi na mere thutha wa gūciara."
What are the best practices for colostrum management and feeding newborn calves?,Nī njīra irīkū njega cia kūiga gīthana na kūhe njaū ya gūciarwo?
The first feed of colostrum should be at least three litres. This should be fed within the first two hours of birth.,Irio cia mbere cia njaū nī gīthana na yagīrīire kūnyua kuuma rita ithatū mathaa-inī merī kuuma yaciarwo.
This provides the calf with immunity to disease before pathogenic organisms can become established in the calf's gut.,Gīthana kīheyaga njaū hinya wa kūīgitīra kuunama na mīrimū mbere ya njamuthi ciingīrīte mara-inī na nda.
How do I prevent and manage dystocia (difficult calving) in dairy cows?,Ingīka atīa kūrigīrīria thīna wa ng'ombe kūgiīka na kūremwo nī gūciara?
A combination of culling heifers with small pelvic areas and using bulls that sire calves with small birth weights may decrease dystocia substantially.,"Njīra īmwe ya kūrigīrīria mathīna ma guciara nī kweheria mori iria irī na cīiga nini rūūru-inī, na kerī, kūhūthīra ndume iria iciaraga njaū itarī na ūritū mūnene."
Positioning of the cow on her right side allows the frontward calf to enter the pelvis of the cow relatively straight.,Ningīgūkomia ng'ombe rīrīa īraciara na mwena wa ūrio nīgūteithagia njau īingīre mahīndī-ini īrūngīrīirie gūkanyihia thīna wa kūremwo nīgūciara.
"In a difficult delivery, this is important.",Ūyū nīūndū wabata kūgeria rīrīa ng'ombe īkūremwo gūciara.
Type and amount of traction should be no more than the force of one person per leg and the direction of pull should be straight out,Ūritū wa kūgucīa njaū ndwagīrīirūo gūkorūo ūrī mūnene gūkīra hinya wa mūndū ūmwe anyitīte kūgūrū na īgūcio ītegūkūjwo
"What are the risks associated with retained placenta in dairy cattle, and how do I address them?","Nī mogwati marīkū monekaga rīrīa ng'ombe yaga kūgūithia thigira, na ingīhiūrania na thīna ūyū atīa?"
"Cows with retained fetal membranes are at increased risk of metritis, displaced abomasum, mastitis, ketosis, and early-lactation culling.","Rīrīa ng'ombe itagūithītie thigira, ikoragwo mogwati-inī makūnyitwo nī mīrimū ta kūimba nyūngū ya mwana, displaced abomasum, mūrimū wa mūkamo, ketosis ona gūtiga gūkamwo tene."
Cows may experience negative impacts on fertility in the subsequent lactation.,Ningī ng'ombe no igīe na moritū ma kūgwatia mahinda moku.
Always seek your veterinarian's advice on treating cows with retained placenta as the condition can deteriorate into a life-threatening one in a very short period of time.,Aranīria na ndagītarī wa mahiū rīrīa ng'ombe yaku īkwaga kūgūithia thigira nīūndū ng'ombe noīkue thutha wa kahinda kanini.
"It is usually not necessary to manually remove the placenta; however, your veterinarian can advise you better after examining the animal.",Kaingī hatirī bata wa kuruta thigira na moko hatarī ūtari wa ndagītarī wa mahiū thutha wa gūthūrima ng'ombe.
How do I manage reproductive health in dairy heifers to optimize future fertility and productivity?,Ingīka atīa nīguo ngīe na mori irī na ūgima mwega wa mwīrī ūtekūhotomia ūciari kana ona umithio wa cio?
There are a number of key areas for improving fertility management these include:,"Nī kūrī maūndū maigana ūna ma bata marīa mangītūma ūciari wa mori ndūkahotome, marīa nī hamwe na;"
"i) genetic selection (including improved phenotypes for use in breeding programmes),",I) Gūthuura ng'ombe njega cia gūciarithania
"ii) nutritional management (including transition cow management),",ii) Kūgacīrithia mīrīre ya ng'ombe ona rīrīa itegūkamwo irī na mahu
iii) control of infectious disease,iii) Kūgitīra mori kuumana na mīrimū ya kūgwatania.
What are the recommended vaccination protocols to prevent reproductive diseases in dairy cattle?,Nī mītaratara īrīku ya njajo yagīrīire kūrūmīrīrwo nīguo īteithie kūgitīra ng'ombe kūrwara mīrimū īrīa īhotomagia ūciari?
"To help ensure safety in pregnant cattle, heifers must receive at least 2 doses of any BOVI-SHIELD GOLD FPor PREGGUARD GOLD FP vaccine with the second dose administered approximately 30 days prebreeding.","Nīguo kūgitīra ng'ombe irī mahu, nīwega irī mori gūcihe njajo igīrī cia BOVI SHIELD GOLD FP kana PREGGUARD GOLD FP. Njajo ya kerī īrūmīrīre thikū 30 mbere ya mori kūheo mūbira."
Always consult your veterinarian expert,Hebata wa kūūria ndagītarī wa mahiū agūtare.
What are the best strategies for training farm personnel on proper record-keeping practices?,Nī mītaratara īrīkū mīagīrīru ya kūruta mūrīmi kūiga rekodi wega?
"Recording keeping should be kept simple. This can include Paper – ” method, pen and paper or notebook, ledger book specific to production and/or financial records.","Rekodi ciagiriirwo kūigwo kwa njīra hūthū ta njīra ya karamu na karatathi kana kabuku, ledger cia ūrīmi kana recodi cia wonjoria."
"This method requires more time with potential errors, but is favorable to farmers not familiar with computers and small holder farmers.",Njīra ici nīihūthīraga mahinda maingī na rīngī ikagīa mahītia no nī njīra njagīrīru kūrī arīmi arīa matarī na ūmenyo wa kūhūthīra computer na arīmi arīa anini.
Minor costs associated with this method.,Ningī njīra īno ya kūiga rekodi ndīrī ngarama nene.
"Electronic – spreadsheet (Microsoft Excel Google Sheets, etc.), however, the farmer must have a basic knowledge of computers, time to learn the software, design the form, and enter the receipts correctly.","Njīra iyo ingī nī kūhūthīra mītambo ya kompiuta ona gūtuīka mūrīmi no nginya akorwo na ūmenyo wa kūhūthīra kompiuta, ona mathaa ma gūthondeka fomu na kūihūria rīthiti atekūhītia."
There may be varying costs associated with an electronic method.,Njīra īno ya kūiga rekodi na kompiuta īkoragwo na ngarama itiganīte.
