English,Kikuyu
Withdraw the mixed vaccine and transfer into the diluent vial and mix well (by moving from side to side). Do not shake violently to form bubbles,Onoreria njanjo īyo ningie cuba-inī īrīa yuma na gīcambicūri na ūtukanie wega tarīkūhoria. Ndūgathūce nahinya ūndū mūhūyū ūgwīthondeka.
Examine each chicken to make sure it is healthy before you vaccinate it,Thuthuria ngūkū ciaku ūtigīrīre ti ndwaru mbere ya kūhe njanjo.
Use a syringe or a dropper to apply one or two drop(s) in either eye or nostril as directed by the manufacturer,Hūthīra syringe kana kanyamū ka gūtatīria itata rīmwe kana meerī kūhītūkīra maitho kana maniūrū ta ūrīa mūmīthondeki athīrīte..
"A vaccine will only be effective if the drop (0.03ml) is placed into the eye or nostril and absorbed. To achieve this, wait for about 10 seconds after administering the drop before releasing the chicken","Njanjo īkūruta wīra angīkorwo itata ria 0.03ml nīrīaingīra thīinī wa ritho kana iniūrū na rīanyuīka. Nīgetha ūndū ūyū wagīrīre, nīwega gweterera Sekondi 10 mbere ya kūrekereria ngükū."
"If the drop is not completely absorbed, a new drop should be applied","Angīkorwo njanjo īyo ndīnanyūīka wega, nīwega gūitīīrīria itata rīngī."
"To prevent the contents of the vial from getting warm against the hands of the vaccinator, divide the contents of the reconstituted vaccine into two or three empty vials and alternate their use while keeping the others in a cool box with ice packs","Nīgetha kūrigīrīria njanjo kūgīa ūrugarī yanyitwo na moko, ūbatiī kūmīgaya maita meerī kana matatū na ūikare ūgīcenjanagia ūgīcokagia ithandūkū-inī rīna mbarabu."
Vaccination should be done under a shade (of house or tree) away from direct sunlight,Njanjo yagīrīire kūheyanīrwo kīruru-inī kīa nyūmba kana mūtī īgitīīrītwo kuumana na ūtheri wa riūa.
What are the direction for giving Newcastle vaccine in drinking water,Mwerekera wa kūhe ngūkū njanjo ya Newcastle thīinī wa maaī nī ūrīkū?
"When administering the Newcastle vaccine through drinking water, consider the following guidelines: Do not open or mix the vaccine until ready to vaccinate","Rīrīa ūkūhe njanjo ya Newcastle thīinī wa maaī, rūmīrīra mītaratara īno: Ndūkahingūre kana ūtukanie njanjo nginya wīharīrie kūmīheana."
"Remove all medication, sanitizers and disinfectants from the drinking water 48-72 hours prior to vaccination and up to 24 hours after vaccination (48 for antimicrobials)","Tigīrīra maaī marīa ūrahūthira matirī na dawa kana indo cia kūūraga njamuthi kwa mathaa 48-72 mbere ya kūhe njanjo na mathaa 24 thutha wa kūhe njanjo, mathaa 48 akorwo nī dawa cia kūūraga bacteria."
Provide sufficient drinkers so that all the chickens can drink at one time. Clean and rinse all the waterers thoroughly before use. Withdraw water from the chickens for 1-2 hours prior to vaccination to stimulate thirst (30-60 minutes in hot climates; 60-90 minutes in cool climates),Tigīrīra mīharatī ya maaī nī mīiganu nīguo ngūkū ciothe inyue hīndī īmwe. Thambia na ūkamūre mīharatī yothe ya maaī mbere ya kūhūthīra. Ndūkaigīre maaī kwa ihinda rīa ithaa rīmwe kana meerī mbere ya kūhe maaī marī na njanjo nīguo ikorwo inyotiī.
Boil the water (NOT tap water) to be used in reconstitution and allow it to cool,Camūkia maaī(no ti ma mūberethi) marīa mekūhūthīka kūringia ūcoke ūreke mahore.
Open the vaccine vial by removing the aluminum seal and rubber stopper,Hingūra cuba ya njanjo na njīra ya kūruta ngūnīko ya aluminium na raba.
"Using the water that will be used in reconstitution, fill vaccine vial two-thirds with clean, cool water and mix gently in order to reconstitute the vaccine","Ringia njanjo ūkīhūthīra maaī marīa ūharīirie, matheru na mahoru, na njīra ya kūmekīra thīinī wa cuba ya njanjo nginya ūkinyie gīcunjī-inī kia igīrī harī ithatū gia cuba iyo ūcoke ūthuke kahora kahora."
Rinse the vaccine vial three times to remove all the vaccine,Kamūra cuba iyo ya njanjo maita matatū nīguo ūrute njanjo yothe.
Estimate the average daily water consumption then calculate 30% of the volume of water to prepare the vaccine,Thuthuria mūigana wa maaī marīa mahūthagīrūo o mūthenya na thutha ūcio ūhūthīre 30% ya mūigana wa maaī macio kūharīria njanjo.
Addition of skim milk powder (at the rate of 500g/200L) to the water 20-30 minutes before adding the vaccine is recommended to stabilize the water,Kūongererwo kwa iria ria mūtu (kwa wūigana wa 500g/200L) maaī-inī macio ndagīka 20 nginya 30 mbere ya kūongerera njanjo icio nī kwagīrīire nīgetha īrute wīra wega.
Mix with stock solution after adding the vaccine stabilizer following manufacturer’s instructions,Thuka mūtukanio ūyū wega thutha wa kūongerera stabilizer ya njanjo īyo kūringana na mūmīthondeki.
Distribute the vaccine solution to the waterers placed where there is no direct sunlight,Gayanīria njanjo iyo ningie mīharate ya maaī iria īigītwo kūndū ītara kinyīrwo nī ūtheri wa riūa.
Do not provide any other drinking water until all of the vaccine mixture has been consumed,Ndūkaigīre ngūkū maaī mangī nginya rīrīa irīnina macio mongereirwo njanjo.
"Check to ensure all the birds are drinking water, if not, redistribute the drinkers as necessary","Thuthuria wone ngūkū ciothe nīiranyua maaī, na angīkorwo imwe itiranyua, thongithia mīharatī īyo ya maaī ūndū īgūkinyīrwo nī ngūkū ciothe."
"The chickens should drink all the vaccine solution within 1-2 hours (never in less than 1). When the vaccine is consumed too fast, other chickens will not have an opportunity to drink","Ngūkū ibatiī kūnina maaī maya mongereirwo njanjo ithaa-inī rīmwe nginya meerī(itingīnina ithaa rīmwe rītarī ithiru). Njanjo ino īngīnyuo naihenya mūno, ngūkū imwe nociage mweke wa kūmīnywa."
Record all vaccine information as well as any challenges/problems which may occur with the chickens or vaccination process,Niwega kūiga rekodi cia njanjo iyo na mathīna marīa ingīrehe kūrī ngūkū kana ona hīndīya kūhe
What are the common causes of Newcastle vaccine failure?,Hihi nī maūndū marīkū kaingī mangītuma njanjo ya mūrimū wa Newcastle ītoorio?
"The Newcastle vaccine may fail because of the following: Giving Newcastle vaccines incorrectly (wrong route, poor reconstitution, wrong dosage)","Njanjo ya Newscastle no ītoorio nīūndū wa maūndū maya: Kūhūthīra njanjo ya mūrimū wa Newcastle na njīra ītagīrīire (kūhe na njīra ītagīrīire, kūringia na njīra njūru, mūigana ūrīa ūtagīrīire)"
Poor handling of live Newcastle vaccines (breakdown in cold chain),Kūiga njanjo ya mūrimū wa Newcastle na njīra njūrū(gūthūka īrī thitoo-inī ya mbarafu)
Using tap water/chlorinated water to reconstitute Newcastle vaccines,Kūhūthīra maaī ma mūberethi kana maaī marī dawa ya chroline kūringia njanjo ya mūrimū wa Newcastle.
"In some cases, the field strain of an organism is very strong, and the vaccine strain is weak.","Rīmwe na rīmwe, mūrimū no ūkorwo ūrīna na hinya mūingī kūrī njanjo ya kūūrigīrīria."
"In this situation, the flock may be effectively vaccinated, but the immunity is insufficient to protect against the disease completely","Ūndū-inī ta ūyū, rūūru rwothe no rūheo njanjo, na rīngī thutha-inī rūage hinya mūiganu wa kūīgitīra kuuma na mūrimū."
Failure to observe hygiene and sanitary conditions allows infectious disease agents build up.,kwaga kūgacerithia ūtheru nī gūtumaga mīrimū mīūrū ya kūgwatanio īthereme.
"it is possible that the challenge dose of a particular infectious agent will be so great, or so soon, that a normally effective vaccination program will be overwhelmed","Nī kūrī ūhoteku atī njanjo ya gūcokerithia no īkorwo īrī na ūguni mūnene harī kūrūa na mūrimū , kana o naihenya mūno, mūtaratara mweiga wa njanjo ūgūmanīrio nī mūrimū."
The immune status of the parent flock also can contribute to a vaccine failure.,Hinya wa rūrū rwa gūciarithania kūrūa na mīrimū no kūhotomie hinya wa njanjo kūruta wīra wega kūrī njiarwa.
"If the breeder flock provides progeny with high levels of maternal antibodies, vaccination during the first 2 weeks of life may result in the vaccine being neutralized","Angīkorwo rūūru rwa gūciarithania rūciaraga njīarwa īrī na hinya wa kūrūa na mīrimū, kūhe njanjo wiki-inī igīrī cia gūciarwo gūtingīteithia."
Certain infectious diseases that lower immunity may result in vaccine failure,Mīrimū īmwe mīūrū ya gūtambanio īrīa īnyihagia hinya wa kūrūa na mīrimū nīīhotomagia hinya wa njanjo kūruta wīra wega.
"Once reconstituted, vaccines should be used within 30-45 minutes, any that remain should be discarded.","Njanjo yarīkia kūringio, no mūhaka īhūthīrwo ndagīka-inī mīrongo ītatū nginya mīrongo īna na ītano, nayo īrīa īgūtigara īteo."
What are the benefits of rearing Kienyeji chicken,Hihi ūgūni wa kūrīithia ngūkū cia gīcenji nī ūrīkū?
"Superior Meat and Eggs: Renowned for their flavorful meat and rich-yolked eggs, indigenous breeds command premium prices compared to commercial chickens.","Nyama na matumbī mega: Ngūkū icio nī ciūīkaine mūno nīūndū wa nyama īrī cama na matumbī marī mūruru mūnene, ningī ngūkū ici nīirī goro ūkīringithania na mithemba ingī īrīa īreragwo irī ya biacara."
"Low Investment: Compared to their commercial counterparts, kienyeji chickens require less initial investment in housing and feed, making them accessible to small-scale farmers.",Mbeca nini cia kūambīrīra: Ūrīithi wa ngūkū cia gīcenji ūbataraga mbeca nini gūciakīra ona kūgūrīra irio hīndī ya kūambīrīria ūkīringithania na iria ireragwo irī cia biacara na nīūndū ūcio arīmi anini makahota gūcirīithia.
"Hardy and Disease-Resistant: Adapted to local conditions, kienyeji chickens flourish on modest feed and are naturally resistant to many common poultry diseases.","Nīīkoragwo na ūhoti wa kūhiūrania na mīrimū: Ngūkū cia kienyeji nīciīhaaragīria mīikarīre ya kūrīa ciikaraga, na nīciīhotaga kūhiūrania na mīrimū mīingīīrīa īnyitaga ngūkū."
"Sustainable and Eco-Friendly: Their foraging nature reduces reliance on purchased feed, minimizes environmental impact, and enriches soil with their droppings.","Nīitūūraga na itithūkagia marīa macirigicīirie mūno: Nīūndū wa gūīcarīria irio, itibataraga kūgūrīrwo irio hingo ciothe, ūndū ūyū ūkanyihia wanangi wa marīa matūrigicīirie na igateithia kūno ria tīīri na njīra ya kūrekia kīoro gīacio."
How do you source chickens?,Hihi ingīruta ngūkū kū?
Hatching your own: Requires a rooster and brooder setup but offers superior control over genetics and potential profit from selling chicks.,Gūcarīkīthia njui ciaku: Ūndū ūyū ūrabatara njogo na gūthondeke handū hakūrerera tūcui no nīūhotithagia wamūri mūnene wa mūthemba wa ngūkū iria igūcarīkio na baida īrīa īkuoneka wendia-inī wa njui.
"Buying Day-old Chicks: Hatcheries like KENCHIC and KALRO Naivasha offer vaccinated chicks of improved indigenous breeds, reducing management complexities.","Kūgūra tūcui twa ūkūrū wa mūthenya ūmwe: Mīgūnda ya gūcarīkithiaa tūcui ta KENCHIC na KALRO Naivasha nī yendagia tūcui twa gīcenji tūhetwo njanjo, ūndū ūrīa ūhūthagia mītungatīre."
Characteristics of a Local indigenous chicken?,Hihi maūthī ma ngūkū cia gīcenji nī marīkū?
This is the most common type of chicken kept by many smallholder farmers,ūyū nī mūthemba wa ngūkū ūrīa ūreragwo kaingī nī arīmi aingī arīa anini.
"They are well adapted to local conditions, look for their own food, and are more resistance to diseases.","Ngūkū ici nīimenyerete kūrīa ireragīrwo, nī cīīyethagīra irio, na nī ciītiragia mīrimū."
"They vary a lot in size, colours and appearance.","Ikoragwo irīna ngūrani nene ya ūrīa cigana mwīrī, marangi ona ūrīa ihanaga."
"They grow more slowly, lay less eggs (about 60 eggs in a year) and do not add a lot of weight
compared to commercial breeds even when they fed on commercial feeds.","Ikūraga kahora, ikarekia matumbī manini(ta mīrongo ītandatū o mwaka) na itiīkīraga ūritū mūnene ta mīthemba irīa īreragwo īrī ya biacara ona ingīheo irio njega cia kūgūra."
Characteristics of a Improved local/indigenous chicken,Maūthī ma ngūkū njiarithanie cia gīcenji
These are chicken that have been selected from among local chicken based on their ability to grow faster or lay more eggs than others.,Ngūkū ici nīiria ithurītwo kuuma ngūkū-inī cia gīcenji kūringana na ūhoti wacio wa gūkūra na ihenya kana kūrekia matumbī maingī gūkīra iria ingī.
The chickens are then reared in a way that makes these characteristics even better.,Thutha ūcio ngūkū ici nīireragwo na njīra ya kwagīrithia maūthī maya.
"The improved local chicken varies in size, colour and appearance.","Ngūkū cia gīcenji njīarithanie nīirīūtiganu wa kīmwīrī, marangi ona ūrīa ihana."
"They can only be distinguished from the unimproved local indigenous chicken from their growth characteristics and ability to lay eggs. Examples are KALRO Kienyeji,
Rainbow Rooster and Kuroiler","Ngūkū ici ciamūranagio na iria itarī njiarithie kūringana na ūhoti wacio wa gūkūra naihenya na kūrekia matumbī maingī. Ngerekano nīKALRO Kienyeji, Rainbow Rooster na Kuroiler."
Characteristics of a Hybrid/commercial chicken,Maūthī ma ngūkū cia biacara kana iria njiarithanīe irongoreirio biacara
These are chicken that were introduced in Kenya from European countries and are not well adapted to local conditions.,Ici nī ngūkū iria ciokire Kenya kuuma mabūrūri-inī ma rūraya na itiamenyerete wega rīera ria gūkū.
They are kept in chicken houses and mostly feed on commercial feeds.,Ngūkū ici īhingagīrwo ciaga-inī na kaingī irīaga irio cia kūgūrwo.
They are two types – broilers and layers which are kept for meat and eggs respectively.,Ikoragwo irī mīthemba īrī- cia nyama kana broilers na cia matumbī kana layers
They require more care than local chicken and are susceptible to diseases,Nī biataraga kūrūmbūiyo makīria gūkīra ngūkū cia kūu na nīihotagwo nī mīrimū.
What are the benefits of keeping chickens?,Hihi maūguni ma kūrera ngūkū nī marīkū?
Keeping chickens is one of the easiest ways to live more sustainably.,Kūrīithia ngūkū nī njīra īmwe hūthū ya gūtūūra mūtūūrīre wa mwega.
"They help eliminate scraps, produce a natural fertiliser, get rid of pesky garden pests, assist with composting and provide fresh, free-range eggs!","Nīiteithagia kweheria indo iria ciatigio, gūthondeka fertilizer ya ndūire, kweheria tūnyamū tūrīa tūthūkagia mīgūnda, gūteithīrīria wīra wa gūbūthia indo, na gūtuhe matumbī mega."
Keeping chickens is one of the most rewarding ways to start living green.,Kūrīithia ngūkū nī njīra īmwe njega mūno ya kwambīrīria mūtūūrīre mwega ūtarīwa gūthūkia marīa matūrigicīirie
How to breed and manage cocks?,Hihi njamba iciarithagio na gūtungatwo atīa?
One cock should be used to serve 10 hens,Njamba īmwe yagīrīire kūheyo mīera ikūmi.
Cock replaced after 2 years or less to avoid inbreeding,Njamba ībatiī gūcenjio thutha wa mīaka īrī nīgetha gwīthema ūciari wa nyina na nyina
Improved indigenous chickens can be used to improve indigenous chickens (kienyeji),Ngūkū cia gīcenji iria njiarithanie no ihūthīke gūthondeka ngūkū cia gīcenji itarī njiarithanie
Layers should be kept for about 2 years,Ngūkū cia kūrekia ibatiī kūigwo ihinda ria mīaka īrī.
Hens can lay eggs for around 4-5 years before running out (chick-menopause state),Ngūkū no irekie ihinda rīa mīaka īna nginya ītano igacoka ikaingīra kahinda karīa itarekagia
Hybrid layers genetically bred for eggs usually run out of eggs earlier/faster (2 years),Ngūkū iciarithanītio irī cia biacara itigaga kūrekia tene thutha wa ihinda ria miaka īrī
What to consider when constructing a Chicken house?,Hihi nī maūndū marīkū magīrīirwo gwīcirīrio hīndī ya waki wa kiaga kia ngūkū?
"Consider factors like ventilation, predator proofing, and space (2 sq ft per bird) when designing your poultry house.","Wīcirie ūhoro wa maūndū ta rīera rīega thīinī wa kīaga, ūgitīīri kuuma kūrī thūū, na handū harī na warīe mūiganu(futi imwe kwa imwe harī o ngūkū) rīrīa ūrathondeka kīaga kia ngūkū."
Locally available materials like timber and mud walls can be cost-effective.,Indo iria cionekaga kūrīa mūciī ta mbaū na rīūmba no ihūthīke ītanjīra ya kūnyihia ngarama ya waki.
