Reference,Kikuyu,English
Luke 21:24,"Nĩmakooragwo na rũhiũ rwa njora, o na matahwo matwarwo mabũrũri mothe ma thĩ. Itũũra rĩa Jerusalemu nĩrĩkarangĩrĩrio nĩ andũ-a-Ndũrĩrĩ o nginya mahinda ma andũ-a-Ndũrĩrĩ mahingio.","They will fall by the edge of the sword, and will be led captive into all the nations. Jerusalem will be trampled down by the Gentiles until the times of the Gentiles are fulfilled."
Luke 21:25,"“Na nĩgũkagĩa imenyithia thĩinĩ wa riũa na mweri-inĩ na njata-inĩ. Nakuo gũkũ thĩ, ndũrĩrĩ nĩikaigua ruo na igegio nĩ mũrurumo wa iria na makũmbĩ ma maaĩ makĩhũũrana.","“There will be signs in the sun, moon, and stars; and on the earth anxiety of nations, in perplexity for the roaring of the sea and the waves;"
Luke 21:26,"Andũ nĩmakaringĩka nĩ ũndũ wa kũmaka, na guoya wa maũndũ marĩa magooka thĩ, nĩgũkorwo maahinya ma igũrũ nĩmakenyenyio.","men fainting for fear and for expectation of the things which are coming on the world, for the powers of the heavens will be shaken."
Luke 21:27,Hĩndĩ ĩyo nĩmakona Mũrũ wa Mũndũ agĩũka arĩ thĩinĩ wa itu arĩ na hinya na riiri mũingĩ.,Then they will see the Son of Man coming in a cloud with power and great glory.
Luke 21:28,"Hĩndĩ ĩrĩa maũndũ macio makaambĩrĩria gwĩkĩka-rĩ, mũkaarũgama mũtiire mĩtwe yanyu na igũrũ, nĩgũkorwo hĩndĩ yanyu ya gũkũũrwo nĩĩkuhĩrĩirie.”","But when these things begin to happen, look up and lift up your heads, because your redemption is near.”"
Luke 21:29,Ningĩ akĩmahe ngerekano ĩno: “Ta rorai mũtĩ wa mũkũyũ na mĩtĩ ĩyo ĩngĩ yothe.,He told them a parable. “See the fig tree and all the trees.
Luke 21:30,"Rĩrĩa yathundũra mathangũ, mũmĩonaga na mũkamenya atĩ ihinda rĩa riũa rĩrĩ hakuhĩ.","When they are already budding, you see it and know by your own selves that the summer is already near."
Luke 21:31,"Ũguo noguo hĩndĩ ĩrĩa mũkoona maũndũ macio mothe magĩkĩka, mũkaamenya o wega atĩ ũthamaki wa Ngai nĩũkuhĩrĩirie.","Even so you also, when you see these things happening, know that God’s Kingdom is near."
Luke 21:32,"“Ngũmwĩra atĩrĩ na ma, rũciaro rũrũ rũtigathira maũndũ macio mothe matahingĩtio.","Most certainly I tell you, this generation will not pass away until all things are accomplished."
Luke 21:33,"Igũrũ na thĩ nĩigathira, no ciugo ciakwa itigathira.","Heaven and earth will pass away, but my words will by no means pass away."
Luke 21:34,"“Mwĩmenyererei, ngoro cianyu itikanakorwo itahĩtwo nĩ ndĩa, na ũrĩĩu na metanga ma muoyo ũyũ, naguo mũthenya ũcio ũmũkorerere ta mũtego o rĩrĩa mũtangĩĩgereria.","“So be careful, or your hearts will be loaded down with carousing, drunkenness, and cares of this life, and that day will come on you suddenly."
Luke 21:35,Nĩgũkorwo ũndũ ũyũ ũgaakorerera andũ arĩa othe matũũraga thĩ-ĩno.,For it will come like a snare on all those who dwell on the surface of all the earth.
Luke 21:36,"Ikaragai mwĩiguĩte hĩndĩ ciothe, na mũhooyage nĩguo mũkaahota kũũrĩra maũndũ marĩa makiriĩ gwĩkĩka, na nĩguo mũkaahota kũrũgama mbere ya Mũrũ wa Mũndũ.”","Therefore be watchful all the time, praying that you may be counted worthy to escape all these things that will happen, and to stand before the Son of Man.”"
Luke 21:37,"Na o mũthenya Jesũ nĩarutanaga hekarũ-inĩ, na hwaĩ-inĩ agathiĩ gũkoma kĩrĩma-inĩ kĩrĩa gĩĩtagwo Kĩrĩma kĩa Mĩtamaiyũ.","Every day Jesus was teaching in the temple, and every night he would go out and spend the night on the mountain that is called Olivet."
Luke 21:38,Nao andũ othe nĩmathiiaga hekarũ-inĩ rũciinĩ tene kũmũthikĩrĩria.,All the people came early in the morning to him in the temple to hear him.
Luke 22:1,"Na rĩrĩ, Gĩathĩ kĩa Mĩgate ĩrĩa Ĩtekĩrĩtwo Ndawa ya Kũimbia, kĩrĩa gĩĩtagwo Bathaka,* nĩgĩakuhĩrĩirie,","Now the feast of unleavened bread, which is called the Passover, was approaching."
Luke 22:2,"nao athĩnjĩri-Ngai arĩa anene na arutani a watho nĩmacaragia ũrĩa mangĩũragithia Jesũ, nĩgũkorwo nĩmetigagĩra mũingĩ wa andũ.","The chief priests and the scribes sought how they might put him to death, for they feared the people."
Luke 22:3,"Hĩndĩ ĩyo Shaitani agĩtoonya thĩinĩ wa Judasi ũrĩa Mũisikariota, ũmwe wa arutwo arĩa ikũmi na eerĩ.","Satan entered into Judas, who was also called Iscariot, who was counted with the twelve."
Luke 22:4,Nake Judasi agĩthiĩ kũrĩ athĩnjĩri-Ngai arĩa anene na kũrĩ anene a arangĩri a hekarũ makarĩkanĩre ũrĩa angĩkunyanĩra Jesũ.,He went away and talked with the chief priests and captains about how he might deliver him to them.
Luke 22:5,Nao magĩkena na magĩtĩkĩra kũmũhe mbeeca.,"They were glad, and agreed to give him money."
Luke 22:6,"Nake agĩĩtĩkĩra, na akĩambĩrĩria gũcaria mweke wa kũneana Jesũ kũrĩ o rĩrĩa hatarĩ na andũ.",He consented and sought an opportunity to deliver him to them in the absence of the multitude.
Luke 22:7,"Naguo mũthenya wa kũrĩa Mĩgate ĩrĩa Ĩtekĩrĩtwo Ndawa ya Kũimbia ũgĩkinya, rĩrĩa gatũrũme ka Bathaka kaarutagwo igongona.","The day of unleavened bread came, on which the Passover must be sacrificed."
Luke 22:8,"Jesũ agĩtũma Petero na Johana, akĩmeera atĩrĩ, “Thiĩi mũ- gatũhaarĩrie irio cia Bathaka, tũrĩe.”","Jesus sent Peter and John, saying, “Go and prepare the Passover for us, that we may eat.”"
Luke 22:9,"Nao makĩmũũria atĩrĩ, “Ũkwenda tũgacihaarĩrie kũ?”","They said to him, “Where do you want us to prepare?”"
Luke 22:10,"Akĩmacookeria atĩrĩ, “Mũgĩtoonya itũũra-inĩ inene-rĩ, nĩmũgũcemania na mũndũ ũkuuĩte ndigithũ ĩrĩ na maaĩ. Mũmũrũmĩrĩre o nginya nyũmba ĩrĩa egũtoonya.","He said to them, “Behold, when you have entered into the city, a man carrying a pitcher of water will meet you. Follow him into the house which he enters."
Luke 22:11,"Mwatoonya mwĩre mũndũ ũrĩa mwene nyũmba ĩyo atĩrĩ, ‘Mũrutani aroria atĩrĩ: Nyũmba ya ageni ĩrĩ ha, harĩa ingĩrĩĩra Bathaka na arutwo akwa?’","Tell the master of the house, ‘The Teacher says to you, “Where is the guest room, where I may eat the Passover with my disciples?” ’"
Luke 22:12,Nake nĩekũmuonia nyũmba nene ya igũrũ ĩrĩ na indo kuo. Haarĩriai irio cia Bathaka kuo.”,"He will show you a large, furnished upper room. Make preparations there.”"
Luke 22:13,"Nao magĩthiĩ, magĩkora maũndũ matariĩ o ta ũrĩa Jesũ aamerĩte. Nĩ ũndũ ũcio makĩhaarĩria irio cia Bathaka.","They went, found things as Jesus had told them, and they prepared the Passover."
Luke 22:14,"Rĩrĩa ihinda rĩakinyire, Jesũ na atũmwo ake magĩikara metha-inĩ.","When the hour had come, he sat down with the twelve apostles."
Luke 22:15,"Nake akĩmeera atĩrĩ, “Nĩngoretwo ndĩĩrirĩirie mũno kũrĩanĩra Bathaka ĩno na inyuĩ itananyariirwo.","He said to them, “I have earnestly desired to eat this Passover with you before I suffer,"
Luke 22:16,"Nĩ ũndũ ngũmwĩra atĩrĩ, ndikamĩrĩa rĩngĩ nginya rĩrĩa ĩgaakinyanĩrio ũthamaki-inĩ wa Ngai.”","for I tell you, I will no longer by any means eat of it until it is fulfilled in God’s Kingdom.”"
Luke 22:17,"Jesũ agĩcooka akĩoya gĩkombe, agĩcookeria Ngai ngaatho, akĩmeera atĩrĩ, “Oyai, mũnyuanĩre.","He received a cup, and when he had given thanks, he said, “Take this and share it among yourselves,"
Luke 22:18,"Nĩgũkorwo ngũmwĩra atĩ kuuma rĩu ndikanyua rĩngĩ ndibei ya maciaro ma mĩthabibũ, o nginya rĩrĩa ũthamaki wa Ngai ũgooka.”","for I tell you, I will not drink at all again from the fruit of the vine, until God’s Kingdom comes.”"
Luke 22:19,"Agĩcooka akĩoya mũgate, na aarĩkia gũcookeria Ngai ngaatho, akĩwenyũranga akĩmahe akĩmeera atĩrĩ, “Ũyũ nĩguo mwĩrĩ wakwa ũrĩa ũheanĩtwo nĩ ũndũ wanyu, ĩkagai ũũ nĩguo mũndirikanage.”","He took bread, and when he had given thanks, he broke and gave it to them, saying, “This is my body which is given for you. Do this in memory of me.”"
Luke 22:20,"Maarĩkia kũrĩa agĩĩka o ũguo, akĩoya gĩkombe, akĩmeera atĩrĩ, “Gĩkombe gĩkĩ nĩkĩo kĩrĩkanĩro kĩrĩa kĩerũ thĩinĩ wa thakame yakwa ĩrĩa ĩgũitwo nĩ ũndũ wanyu.","Likewise, he took the cup after supper, saying, “This cup is the new covenant in my blood, which is poured out for you."
Luke 22:21,"No rĩrĩ, guoko kwa ũrĩa ũrĩngunyanĩra kũrĩ hamwe na niĩ metha-inĩ ĩno.","But behold, the hand of him who betrays me is with me on the table."
Luke 22:22,"Mũrũ wa Mũndũ nĩegwĩkwo o ta ũrĩa gũtuĩtwo, no mũndũ ũrĩa ũkũmũkunyanĩra kaĩ arĩ na haaro-ĩ!”","The Son of Man indeed goes as it has been determined, but woe to that man through whom he is betrayed!”"
Luke 22:23,Nao makĩambĩrĩria kũũrania gatagatĩ-inĩ kao nĩ ũrĩkũ wao ũngĩka ũguo.,They began to question among themselves which of them it was who would do this thing.
Luke 22:24,Ningĩ nĩmagĩire na ngarari makĩũrania nũũ gatagatĩ-inĩ kao ũngĩtuuo mũnene.,"A dispute also arose among them, which of them was considered to be greatest."
Luke 22:25,"Nake Jesũ akĩmeera atĩrĩ, “Athamaki a andũ-a-Ndũrĩrĩ nĩmenenehagia igũrũ rĩa andũ ao; nao acio maathanaga nĩo meĩĩtaga Ateithania.","He said to them, “The kings of the nations lord it over them, and those who have authority over them are called ‘benefactors.’"
Luke 22:26,"No inyuĩ mũtiagĩrĩirwo nĩkũhaana ũguo. Handũ ha ũguo, ũrĩa mũnene gatagatĩ-inĩ kanyu agĩrĩirwo kũhaana ta ũrĩa mũnini mũno, nake ũrĩa wathanaga atuĩke ta ũrĩa ũtungataga.","But not so with you. Rather, the one who is greater among you, let him become as the younger, and one who is governing, as one who serves."
Luke 22:27,"Nĩ ũndũ-rĩ, nũũ mũnene, nĩ ũrĩa ũikaraga metha-inĩ kũrĩa kana nĩ ũrĩa ũramũtungata? Githĩ ti ũrĩa ũikaraga metha-inĩ? No niĩ ndũire na inyuĩ, haana ta ũrĩa ũmũtungatagĩra.","For who is greater, one who sits at the table, or one who serves? Isn’t it he who sits at the table? But I am among you as one who serves."
Luke 22:28,Inyuĩ nĩ inyuĩ mũkoretwo mũrĩ hamwe na niĩ hĩndĩ ya magerio makwa.,“But you are those who have continued with me in my trials.
Luke 22:29,"Na o ta ũrĩa Baba aheete ũthamaki, o na niĩ nĩndamũhe ũthamaki,","I confer on you a kingdom, even as my Father conferred on me,"
Luke 22:30,"nĩguo mũkarĩĩagĩra na mũkanyuuagĩra metha-inĩ yakwa ũthamaki-inĩ wakwa, na ningĩ mũikarĩire itĩ-cia-ũnene, mũtuagĩre mĩhĩrĩga ĩrĩa ikũmi na ĩĩrĩ ya Isiraeli ciira.","that you may eat and drink at my table in my Kingdom. You will sit on thrones, judging the twelve tribes of Israel.”"
Luke 22:31,"“Simoni, Simoni, atĩrĩ, Shaitani nĩahooete rũtha nĩguo agũthũngũthie o ta ũrĩa ngano ĩthũngũthagio.","The Lord said, “Simon, Simon, behold, Satan asked to have all of you, that he might sift you as wheat,"
Luke 22:32,"No wee, Simoni nĩngũhooeire nĩgeetha wĩtĩkio waku ndũgathire. Na warĩkia kũnjookerera, ũũmagĩrĩrie ariũ na aarĩ a thoguo.”","but I prayed for you, that your faith wouldn’t fail. You, when once you have turned again, establish your brothers.”†"
Luke 22:33,"Nowe agĩcookia atĩrĩ, “Mwathani, nĩndĩhaarĩirie gũikio njeera o na gũkuanĩra hamwe nawe.”","He said to him, “Lord, I am ready to go with you both to prison and to death!”"
Luke 22:34,"Nake Jesũ akĩmũcookeria atĩrĩ, “Petero, ngũkwĩra atĩrĩ, ũmũthĩ ngũkũ ĩtanakũga, nĩũrĩngaana maita matatũ uuge atĩ ndũnjũũĩ.”","He said, “I tell you, Peter, the rooster will by no means crow today until you deny that you know me three times.”"
Luke 22:35,"Jesũ agĩcooka akĩmooria atĩrĩ, “Rĩrĩa ndamũtũmire mũtarĩ na kabeti, kana mũhuko, o na kana iraatũ-rĩ, nĩ harĩ kĩndũ mwagire?” Nao magĩcookia atĩrĩ, “Gũtirĩ kĩndũ twagire.”","He said to them, “When I sent you out without purse, bag, and sandals, did you lack anything?” They said, “Nothing.”"
Luke 22:36,"Nake akĩmeera atĩrĩ, “Rĩu akorwo ũrĩ na kabeti kana mũhuko-rĩ, kuua; na akorwo ndũrĩ na rũhiũ rwa njora-rĩ, endia nguo yaku ya igũrũ, ũrũgũre.","Then he said to them, “But now, whoever has a purse, let him take it, and likewise a bag. Whoever has none, let him sell his cloak, and buy a sword."
Luke 22:37,"Na ngũmwĩra atĩrĩ, ũhoro ũrĩa wandĩkĩtwo atĩ, ‘Nĩataranĩirio hamwe na arĩa aagarari watho’ no nginya ũhinge harĩ niĩ. Nĩgũkorwo maũndũ marĩa maandĩkĩtwo igũrũ rĩakwa nĩ hĩndĩ marahinga.”",For I tell you that this which is written must still be fulfilled in me: ‘He was counted with transgressors.’* For that which concerns me is being fulfilled.”
Luke 22:38,"Nao arutwo makĩmwĩra atĩrĩ, “Mwathani, ta rora haha tũrĩ na hiũ cia njora igĩrĩ.” Nake akĩmeera atĩrĩ, “Icio nĩ njiganu.”","They said, “Lord, behold, here are two swords.” He said to them, “That is enough.”"
Luke 22:39,"Nake Jesũ akiumagara agĩthiĩ Kĩrĩma-inĩ kĩa Mĩtamaiyũ o ta ũrĩa amenyerete gwĩkaga, nao arutwo ake makĩmũrũmĩrĩra.","He came out and went, as his custom was, to the Mount of Olives. His disciples also followed him."
Luke 22:40,"Na aakinya ho akĩmeera atĩrĩ, “Hooyai mũtikagwe magerio-inĩ.”","When he was at the place, he said to them, “Pray that you don’t enter into temptation.”"
Luke 22:41,"Akĩehera ho, agĩthĩi ta itĩĩna rĩa harĩa mũndũ angĩhota gũikia ihiga, agĩturia ndu akĩhooya,","He was withdrawn from them about a stone’s throw, and he knelt down and prayed,"
Luke 22:42,"akiuga atĩrĩ, “Baba, ũngĩenda-rĩ, njehereria gĩkombe gĩkĩ; no ti ũrĩa niĩ ngwenda, no nĩ ũrĩa wee ũkwenda.”","saying, “Father, if you are willing, remove this cup from me. Nevertheless, not my will, but yours, be done.”"
Luke 22:43,"Na mũraika akĩmuumĩrĩra oimĩte igũrũ, akĩmuongerera hinya.","An angel from heaven appeared to him, strengthening him."
Luke 22:44,"Nake agĩkĩrĩrĩria kũhooya, arĩ na ruo rũnene ngoro-inĩ, nayo thithino yake yahaanaga ta matata manene ma thakame magĩtaata thĩ.","Being in agony, he prayed more earnestly. His sweat became like great drops of blood falling down on the ground."
Luke 22:45,"Aatiga kũhooya agĩcooka harĩ arutwo, akĩmakora makomete, moorĩtwo nĩ hinya nĩ kĩeha.","When he rose up from his prayer, he came to the disciples and found them sleeping because of grief,"
Luke 22:46,"Akĩmooria atĩrĩ, “Mũkomete nĩkĩ? Ũkĩrai mũhooe nĩgeetha mũtikagwe magerio-inĩ.”","and said to them, “Why do you sleep? Rise and pray that you may not enter into temptation.”"
Luke 22:47,"O hĩndĩ ĩyo aragia, hagĩũka gĩkundi kĩa andũ, nake mũndũ ũrĩa wetagwo Judasi, ũmwe wa arutwo arĩa ikũmi na eerĩ, nĩwe wamatongoretie. Agĩkuhĩrĩria Jesũ amũmumunye,","While he was still speaking, a crowd appeared. He who was called Judas, one of the twelve, was leading them. He came near to Jesus to kiss him."
Luke 22:48,"nowe Jesũ akĩmũũria atĩrĩ, “Judasi, ũgũkunyanĩra Mũrũ wa Mũndũ na kũmũmumunya?”","But Jesus said to him, “Judas, do you betray the Son of Man with a kiss?”"
Luke 22:49,"Hĩndĩ ĩrĩa arũmĩrĩri a Jesũ monire ũrĩa kwerekeire gwĩkĩka, makĩmũũria atĩrĩ, “Mwathani, tũmahũũre na hiũ ciitũ cia njora?”","When those who were around him saw what was about to happen, they said to him, “Lord, shall we strike with the sword?”"
Luke 22:50,Nake ũmwe wao agĩtinia gũtũ kwa ũrĩo kwa ndungata ya mũthĩnjĩri-Ngai ũrĩa mũnene.,"A certain one of them struck the servant of the high priest, and cut off his right ear."
Luke 22:51,"Nowe Jesũ akĩmacookeria atĩrĩ, “Ũhoro ũcio nĩũkinye hau!” Agĩcooka akĩhutia gũtũ kwa mũndũ ũcio, akĩmũhonia.","But Jesus answered, “Let me at least do this”—and he touched his ear and healed him."
Luke 22:52,"Ningĩ Jesũ akĩũria athĩnjĩrĩ-Ngai arĩa anene, na anene a arangĩri a hekarũ, o na athuuri, arĩa mookĩte kũmũnyiita atĩrĩ, “Kaĩ ndĩ mũtongoria wa akararia a watho, atĩ nĩkĩo muoka kũũnyiita mũrĩ na hiũ cia njora na njũgũma?","Jesus said to the chief priests, captains of the temple, and elders, who had come against him, “Have you come out as against a robber, with swords and clubs?"
Luke 22:53,"Ndĩratũũraga na inyuĩ hekarũ-inĩ o mũthenya, na mũtirĩ mwageria kũnyiita. No rĩrĩ, rĩĩrĩ nĩrĩo ithaa rĩanyu, ithaa rĩrĩa wathani wa nduma ũraathana.”","When I was with you in the temple daily, you didn’t stretch out your hands against me. But this is your hour, and the power of darkness.”"
Luke 22:54,"Hĩndĩ ĩyo makĩmũnyiita, makĩmũruta hau makĩmũtwara kwa mũthĩnjĩri-Ngai ũrĩa mũnene, nake Petero akĩmũrũmĩrĩra arĩ o haraaya.","They seized him and led him away, and brought him into the high priest’s house. But Peter followed from a distance."
Luke 22:55,"Nao maarĩkia gwakia mwaki o nja gatagatĩ na gũikara thĩ hamwe, Petero nake agĩikara thĩ hamwe nao.","When they had kindled a fire in the middle of the courtyard and had sat down together, Peter sat among them."
Luke 22:56,"Ndungata ĩmwe ya mũirĩtu ĩkĩmuona na ũtheri wa mwaki aikarĩte hau, ĩkĩmũrora wega, ĩkiuga atĩrĩ, “Mũndũ ũyũ oima hamwe nake.”","A certain servant girl saw him as he sat in the light, and looking intently at him, said, “This man also was with him.”"
Luke 22:57,"Nowe agĩkaana ũhoro ũcio, akiuga atĩrĩ, “Mũirĩtu ũyũ, niĩ ndimũũĩ.”","He denied Jesus, saying, “Woman, I don’t know him.”"
Luke 22:58,"Thuutha wa kahinda kanini mũndũ ũngĩ akĩmuona, akiuga atĩrĩ, “O nawe ũrĩ ũmwe wao.” Petero akĩmũcookeria atĩrĩ, “Mũndũ ũyũ, niĩ ndirĩ wao!”","After a little while someone else saw him and said, “You also are one of them!” But Peter answered, “Man, I am not!”"
Luke 22:59,"Thuutha wa ithaa rĩmwe, mũndũ ũngĩ akiuga agwatĩirie atĩrĩ, “Hatirĩ nganja mũndũ ũyũ moima hamwe nake, nĩgũkorwo o nake nĩ Mũgalili.”","After about one hour passed, another confidently affirmed, saying, “Truly this man also was with him, for he is a Galilean!”"
Luke 22:60,"Petero agĩcookia atĩrĩ, “Mũndũ ũyũ, niĩ ndiũĩ ũrĩa ũroiga!” Na hĩndĩ o ĩyo oigaga ũguo, ngũkũ ĩgĩkũga.","But Peter said, “Man, I don’t know what you are talking about!” Immediately, while he was still speaking, a rooster crowed."
Luke 22:61,"Mwathani akĩĩhũgũra akĩrora Petero. Nake Petero akĩririkana ũrĩa Mwathani aamwĩrĩte atĩ, “Ũmũthĩ ngũkũ ĩtanakũga nĩũrĩngaana maita matatũ.”","The Lord turned and looked at Peter. Then Peter remembered the Lord’s word, how he said to him, “Before the rooster crows you will deny me three times.”"
Luke 22:62,"Nake agĩthiĩ nja, akĩrĩra arĩ na ruo rũingĩ.","He went out, and wept bitterly."
Luke 22:63,Andũ arĩa maarangĩrĩte Jesũ makĩambĩrĩria kũmũnyũrũria makĩmũhũũraga.,The men who held Jesus mocked him and beat him.
Luke 22:64,"Makĩmuoha maitho na gĩtambaya makĩmwĩra atĩrĩ, “Toiga nũũ wakũgũtha.”","Having blindfolded him, they struck him on the face and asked him, “Prophesy! Who is the one who struck you?”"
Luke 22:65,Na nĩmamwĩrire maũndũ mangĩ maingĩ ma kũmũruma.,"They spoke many other things against him, insulting him."
Luke 22:66,"Rũciinĩ gwakĩa, kĩama gĩa athuuri arĩa atongoria a andũ, hamwe na athĩnjĩri-Ngai arĩa anene, na arutani a watho, gĩgĩcemania, nake Jesũ akĩrehwo mbere yao.","As soon as it was day, the assembly of the elders of the people were gathered together, both chief priests and scribes, and they led him away into their council, saying,"
Luke 22:67,"Makĩmwĩra atĩrĩ, “Akorwo nĩwe Kristũ, twĩre.” Nake Jesũ akĩmacookeria atĩrĩ, “Ingĩmwĩra, mũtingĩnjĩtĩkia,","“If you are the Christ, tell us.” But he said to them, “If I tell you, you won’t believe,"
Luke 22:68,"na ingĩmũũria kĩũria, mũtingĩnjoke- ria.","and if I ask, you will in no way answer me or let me go."
Luke 22:69,"No kuuma rĩu, Mũrũ wa Mũndũ arĩkoragwo aikarĩte guoko-inĩ kwa ũrĩo kwa Ngai ũrĩa Mwene- Hinya.”","From now on, the Son of Man will be seated at the right hand of the power of God.”"
Luke 22:70,"Othe makĩmũũria atĩrĩ, “Wee ũkĩrĩ Mũrũ wa Ngai?” Nake Jesũ akĩmacookeria atĩrĩ, “Nĩmwamenya nĩ kuuga atĩ nĩ niĩ we.”","They all said, “Are you then the Son of God?” He said to them, “You say it, because I am.”"
Luke 22:71,"Makĩũria atĩrĩ, “Tũgũkĩenda ũira ũngĩ wakĩ? Nĩtweiguĩra ũhoro kuuma kanua gake mwene.”","They said, “Why do we need any more witness? For we ourselves have heard from his own mouth!”"
Luke 23:1,"Hĩndĩ ĩyo kĩũngano kĩu gĩothe gĩgĩũkĩra, gĩkĩmũtwara kũrĩ Pilato.",The whole company of them rose up and brought him before Pilate.
Luke 23:2,"Nakĩo gĩkĩambĩrĩria kũmũthitanga gĩkiuga atĩrĩ, “Nĩtuonete mũndũ ũyũ akĩhĩtithia rũrĩrĩ rwitũ. Nĩakararagia ũhoro wa kũrutĩra Kaisari igooti na agetuaga atĩ nĩwe Kristũ, na nĩ mũthamaki.”","They began to accuse him, saying, “We found this man perverting the nation, forbidding paying taxes to Caesar, and saying that he himself is Christ, a king.”"
Luke 23:3,"Nĩ ũndũ ũcio Pilato akĩmũũria atĩrĩ, “Wee nĩwe mũthamaki wa Ayahudi?” Nake Jesũ akĩmũcookeria atĩrĩ, “Ĩĩ, ũguo woiga nĩguo.”","Pilate asked him, “Are you the King of the Jews?” He answered him, “So you say.”"
Luke 23:4,"Nake Pilato akĩĩra athĩnjĩri-Ngai arĩa anene na andũ acio angĩ atĩrĩ, “Ndikuona ũndũ ingĩthitangĩra mũndũ ũyũ.”","Pilate said to the chief priests and the multitudes, “I find no basis for a charge against this man.”"
Luke 23:5,"Nao magĩthiĩ na mbere kuuga magwatĩirie atĩrĩ, “Nĩatũmĩte andũ mookanĩrĩre Judea guothe nĩ ũndũ wa ũrutani wake. Aambĩrĩirie Galili na nĩokĩte nginya o gũkũ.”","But they insisted, saying, “He stirs up the people, teaching throughout all Judea, beginning from Galilee even to this place.”"
Luke 23:6,"Pilato aigua ũguo, akĩũria kana mũndũ ũcio nĩ wa kuuma Galili.","But when Pilate heard Galilee mentioned, he asked if the man was a Galilean."
Luke 23:7,"Rĩrĩa aamenyire atĩ Jesũ aarĩ wa bũrũri ũrĩa wathanagwo nĩ Herode, akiuga atwarwo kũrĩ Herode, ũrĩa wakoretwo arĩ Jerusalemu ihinda-inĩ rĩu.","When he found out that he was in Herod’s jurisdiction, he sent him to Herod, who was also in Jerusalem during those days."
Luke 23:8,"Rĩrĩa Herode oonire Jesũ, nĩakenire mũno, tondũ kwa ihinda iraaya nĩakoretwo akĩenda kũmuona. Kũringana na ũrĩa aiguĩte ũhoro wake, aarĩ na mwĩhoko wa kũmuona akĩringa ciama.","Now when Herod saw Jesus, he was exceedingly glad, for he had wanted to see him for a long time, because he had heard many things about him. He hoped to see some miracle done by him."
Luke 23:9,"Akĩũria Jesũ ciũria nyingĩ, nowe Jesũ ndaigana kũmũcookeria o na kĩmwe.","He questioned him with many words, but he gave no answers."
Luke 23:10,"Nao athĩnjĩri-Ngai arĩa anene na arutani a watho maarũgamĩte hau, makĩmũthitanga magwatĩirie mũno.","The chief priests and the scribes stood, vehemently accusing him."
Luke 23:11,"Nake Herode na thigari ciake makĩmũthekerera na makĩmũnyũrũria. Makĩmũhumba nguo yarĩ thaka, na makĩmũcookia kũrĩ Pilato.","Herod with his soldiers humiliated him and mocked him. Dressing him in luxurious clothing, they sent him back to Pilate."
Luke 23:12,"Nao Herode na Pilato magĩtuma ũrata mũthenya ũcio, tondũ mbere ĩyo maatũũrĩte marĩ ũthũ.","Herod and Pilate became friends with each other that very day, for before that they were enemies with each other."
Luke 23:13,"Pilato agĩĩta athĩnjĩri-Ngai arĩa anene, na aathani, na andũ hamwe,","Pilate called together the chief priests, the rulers, and the people,"
Luke 23:14,"akĩmeera atĩrĩ, “Mũnde- heire mũndũ ũyũ atĩ nĩ mũndũ ũhĩtithagia andũ. Na niĩ ndatuĩria ũhoro wake mũrĩ ho, no ndirĩ ũndũ mũũru ndoona wa maũndũ marĩa mũmũthitangĩire.","and said to them, “You brought this man to me as one that perverts the people, and behold, having examined him before you, I found no basis for a charge against this man concerning those things of which you accuse him."
Luke 23:15,"O nake Herode ndanamuona arĩ na mahĩtia, nĩgũkorwo nĩamũcookia kũrĩ ithuĩ; nĩ ũndũ ũcio, ndarĩ ũndũ ekĩte wa gũtũma ooragwo.","Neither has Herod, for I sent you to him, and see, nothing worthy of death has been done by him."
Luke 23:16,"Nĩ ũndũ ũcio ngũmũhũũrithia, njooke ndĩmũrekererie.” (",I will therefore chastise him and release him.”
Luke 23:17,"Nĩgũkorwo, kwarĩ mũtugo amohorere mũndũ ũmwe hĩndĩ ĩyo ya Iruga.)",Now he had to release one prisoner to them at the feast.†
Luke 23:18,"No andũ acio makĩanĩrĩra na mũgambo ũmwe, makiuga atĩrĩ, “Twehererie mũndũ ũyũ! Tuohorere Baraba!” (","But they all cried out together, saying, “Away with this man! Release to us Barabbas!”—"
Luke 23:19,"Baraba aikĩtio njeera nĩ ũndũ wa kũrutithia ngũĩ itũũra-inĩ rĩu inene, na nĩ ũndũ wa kũũragana.)","one who was thrown into prison for a certain revolt in the city, and for murder."
Luke 23:20,"Nake Pilato, tondũ nĩeendaga kũrekereria Jesũ, akĩmaarĩria o rĩngĩ.","Then Pilate spoke to them again, wanting to release Jesus,"
Luke 23:21,"No-o magĩthiĩ na mbere kwanĩrĩra, makiugaga atĩrĩ, “Mwambe mũtĩ-igũrũ! Mwambe mũtĩ-igũrũ!”","but they shouted, saying, “Crucify! Crucify him!”"
Luke 23:22,"Nake akĩmooria riita rĩa gatatũ atĩrĩ, “Nĩkĩ? Nĩ ũũru ũrĩkũ mũndũ ũyũ eekĩte? Ndionete gĩtũmi gĩa gũtũma ooragwo. Nĩ ũndũ ũcio ngũmũhũũrithia, njooke ndĩmuohore.”","He said to them the third time, “Why? What evil has this man done? I have found no capital crime in him. I will therefore chastise him and release him.”"
